# Area, eccentricity, mean_intensity, solidity, circularity, label
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     0.974,     1.000,     0.750,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
1663925.000,     0.633,     1.000,     0.867,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
    26.000,     0.681,     1.000,     0.788,     0.000
    14.000,     0.810,     1.000,     0.933,     0.000
    37.000,     0.950,     1.000,     0.685,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     0.816,     1.000,     1.000,     0.000
    17.000,     0.882,     1.000,     0.850,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
    32.000,     0.847,     1.000,     0.571,     0.000
     4.000,     0.791,     1.000,     1.000,     0.000
    34.000,     0.700,     1.000,     0.667,     0.000
     7.000,     0.889,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
    27.000,     0.808,     1.000,     0.871,     0.000
     4.000,     0.913,     1.000,     1.000,     0.000
     5.000,     0.816,     1.000,     1.000,     0.000
     6.000,     0.900,     1.000,     0.857,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
    21.000,     0.973,     1.000,     0.700,     0.000
     5.000,     0.816,     1.000,     1.000,     0.000
    20.000,     0.915,     1.000,     0.800,     0.000
     6.000,     0.791,     1.000,     1.000,     0.000
     7.000,     0.925,     1.000,     0.875,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     4.000,     0.000,     1.000,     1.000,     0.000
     4.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     6.000,     0.964,     1.000,     0.857,     0.000
     6.000,     0.925,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     4.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
    21.000,     0.920,     1.000,     0.750,     0.000
     5.000,     0.959,     1.000,     0.833,     0.000
     5.000,     0.816,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     8.000,     0.985,     1.000,     0.727,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
    11.000,     0.980,     1.000,     0.550,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     3.000,     0.974,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     7.000,     0.973,     1.000,     0.636,     0.000
     5.000,     0.959,     1.000,     0.833,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     4.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     5.000,     0.913,     1.000,     0.714,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     4.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     4.000,     1.000,     1.000,     1.000,     0.000
     4.000,     0.913,     1.000,     1.000,     0.000
     3.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     3.000,     0.816,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
     1.000,     0.000,     1.000,     1.000,     0.000
     2.000,     1.000,     1.000,     1.000,     0.000
    10.000,     0.995,     1.000,     0.714,     0.000
970185.000,     0.717,     1.000,     0.505,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.816,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
982302.000,     0.726,     1.000,     0.512,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     4.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     5.000,     0.816,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     5.000,     0.913,     1.000,     0.714,     1.000
     4.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     8.000,     0.604,     1.000,     0.889,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     5.000,     0.787,     1.000,     0.833,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     8.000,     0.612,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
    16.000,     0.807,     1.000,     0.727,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     3.000,     0.974,     1.000,     0.750,     1.000
     6.000,     0.714,     1.000,     0.857,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     4.000,     0.924,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
1042473.000,     0.733,     1.000,     0.543,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     7.000,     0.957,     1.000,     0.778,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     4.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     4.000,     1.000,     1.000,     1.000,     1.000
    14.000,     0.949,     1.000,     0.636,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
    16.000,     0.788,     1.000,     0.762,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     7.000,     0.762,     1.000,     0.778,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.816,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     5.000,     0.985,     1.000,     0.833,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     8.000,     0.919,     1.000,     0.667,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.816,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     3.000,     0.816,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
    30.000,     0.762,     1.000,     0.508,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
    99.000,     0.916,     1.000,     0.423,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.974,     1.000,     0.750,     1.000
     3.000,     0.974,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
1001570.000,     0.711,     1.000,     0.522,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
1008795.000,     0.728,     1.000,     0.526,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     4.000,     0.949,     1.000,     0.800,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     6.000,     0.913,     1.000,     1.000,     1.000
     2.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.816,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     4.000,     1.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     0.974,     1.000,     0.750,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     3.000,     1.000,     1.000,     1.000,     1.000
     4.000,     0.924,     1.000,     0.667,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
     1.000,     0.000,     1.000,     1.000,     1.000
1410189.000,     0.704,     1.000,     0.734,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     5.000,     0.849,     1.000,     0.833,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     5.000,     0.816,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     5.000,     0.787,     1.000,     0.833,     2.000
     4.000,     0.913,     1.000,     0.800,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     3.000,     0.816,     1.000,     1.000,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     4.000,     0.987,     1.000,     0.800,     2.000
     3.000,     0.816,     1.000,     1.000,     2.000
     8.000,     0.700,     1.000,     0.667,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     3.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     2.000,     1.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
1377488.000,     0.716,     1.000,     0.717,     2.000
     1.000,     0.000,     1.000,     1.000,     2.000
    10.000,     0.794,     1.000,     0.714,     2.000
